Geneid1,Geneid,HD1_Blood,HD2_Blood,HD6_Blood,HD1_1H,HD2_1H,HD6_1H,HD1_2H,HD2_2H,HD6_2H,HD1_4H,HD2_4H,HD6_4H,HD1_6H,HD2_6H,HD6_6H
ENSG00000250398,AC097467.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271606,AC097467.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249247,MTCYBP17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249770,MTND6P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248748,MTND5P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248548,MTND4P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249127,MTND3P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249698,MTCO3P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248420,MTATP6P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249386,MTCO2P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251223,MTCO1P9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248907,MTND2P33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251407,MTND1P22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251244,AC107208.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164116,GUCY1A1,0,10,2,59,60,2,136,214,22,163,246,66,216,175,410
ENSG00000260244,AC104083.1,0,0,0,14,9,2,42,42,0,22,44,8,30,24,75
ENSG00000061918,GUCY1B1,0,4,20,20,30,8,66,135,48,82,179,42,90,110,229
ENSG00000256394,ASIC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151790,TDO2,0,0,0,0,0,0,2,1,0,6,2,0,4,0,0
ENSG00000256043,CTSO,22,30,20,60,117,12,168,292,35,248,492,52,261,324,313
ENSG00000249013,FTH1P21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251511,AC096736.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251283,LINC02272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000249479,AC096736.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248912,AC096736.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145431,PDGFC,2,6,8,266,692,32,1359,1875,128,1485,3090,165,1779,2367,905
ENSG00000248629,AC092608.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280284,AC092608.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278880,AC092608.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250622,AC093325.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252350,RPPH1-3P,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000252524,RF00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109738,GLRB,0,0,0,12,30,2,53,93,22,55,119,22,84,88,129
ENSG00000199859,RNU6-582P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120251,GRIA2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
ENSG00000249819,AC112240.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234111,LINC02433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249275,AC093817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200521,RF00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249627,AC017037.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279703,AC017037.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279994,AC017037.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250475,AC017037.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279139,AC098679.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280140,AC098679.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164125,FAM198B,10,15,8,9,9,2,5,6,1,18,12,0,6,6,2
ENSG00000248429,FAM198B-AS1,7,9,1,0,11,0,2,0,1,3,4,1,4,0,9
ENSG00000251073,NUDT19P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250604,AC098679.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164124,TMEM144,6,6,8,62,106,6,199,234,32,221,380,60,248,302,497
ENSG00000251429,AC098679.2,2,0,0,0,6,2,11,20,4,15,14,0,15,13,31
ENSG00000171509,RXFP1,0,0,0,0,2,0,2,2,0,0,9,0,0,0,0
ENSG00000199634,RNU4-79P,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000248387,AC121161.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249901,AC121161.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205208,C4orf46,27,37,40,66,89,40,123,104,68,132,227,63,152,131,341
ENSG00000171503,ETFDH,91,111,81,185,360,69,614,758,140,590,997,195,686,651,694
ENSG00000271817,RF00012,1,0,2,3,0,1,1,0,4,0,0,12,3,0,7
ENSG00000171497,PPID,278,300,362,359,560,211,799,862,307,613,1562,455,746,846,800
ENSG00000052795,FNIP2,28,43,32,158,257,32,663,774,91,698,949,788,835,547,1189
ENSG00000206703,RNU6-128P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164123,C4orf45,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0
ENSG00000274535,RF00157,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000248988,AC093700.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000249367,FABP5P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206978,RF00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109756,RAPGEF2,2844,3073,3070,2668,2780,3620,2836,1877,5434,1652,3254,2557,1673,1873,1916
ENSG00000264105,MIR3688-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283379,MIR3688-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248552,AC074344.1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
ENSG00000250180,AC074344.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000250488,LINC02233,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0
ENSG00000250997,AC093853.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249425,LINC02477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242635,RPS14P7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000249568,AC104793.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168843,FSTL5,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
ENSG00000249419,AC023136.1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
ENSG00000251253,MTHFD2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248396,TOMM22P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248431,AC005150.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000251123,AC084752.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283468,MIR4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250027,AC022272.1,0,0,0,0,10,1,6,4,0,2,4,2,3,0,22
ENSG00000145414,NAF1,0,9,3,44,131,17,238,222,58,260,488,70,312,337,410
ENSG00000250547,AC079238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164128,NPY1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164129,NPY5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227283,RPL35AP12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000151005,TKTL2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000198498,TMA16,2,8,0,106,325,14,391,654,64,507,1210,116,611,711,921
ENSG00000145416,36951,48,64,43,33,34,18,23,11,14,3,9,10,2,3,156
ENSG00000273449,AC093788.1,8,0,0,2,0,0,0,2,1,0,1,2,2,0,22
ENSG00000253001,RN7SKP105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000177803,AC112247.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250746,AC105250.1,0,0,0,0,4,1,1,0,0,0,0,2,2,4,2
ENSG00000248546,ANP32C,19,4,9,8,6,3,5,3,4,2,0,17,3,2,8
ENSG00000251162,AC074198.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223037,RNU6-284P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248162,AC074198.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248771,SMIM31,0,0,2,32,49,2,114,116,17,103,113,47,116,73,239
ENSG00000201050,RNU6-668P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248329,APELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250227,TRIM60P14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244146,AC106872.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000221891,FAM218BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000270960,AC106872.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248645,AC106872.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121089,NACA3P,4,5,6,4,5,0,17,15,2,20,13,0,15,25,22
ENSG00000236941,AC106872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000183439,TRIM61,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000250486,FAM218A,0,0,0,6,26,0,14,47,4,26,106,4,26,48,58
ENSG00000248632,AC106872.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
ENSG00000248229,AC106872.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000250887,AC106872.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250712,AC106872.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240674,AC106872.2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
ENSG00000276623,AC106872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250430,AC106872.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176979,TRIM60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249617,AC106872.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000250374,TRIM75P,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000170088,TMEM192,37,37,29,225,510,43,1181,1255,127,1191,2272,207,1352,1412,1339
ENSG00000109466,KLHL2,1538,1690,1934,1602,2198,1419,2821,2741,1083,2272,4084,2580,2310,3120,2528
ENSG00000200974,RNU4-87P,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000229894,GK3P,27,36,30,18,20,12,6,5,27,0,8,74,4,14,27
ENSG00000052802,MSMO1,32,23,18,487,1355,84,2275,3489,524,3196,7000,714,4059,4249,4319
ENSG00000109472,CPE,0,0,4,624,2359,111,3349,5892,455,3807,10623,661,4459,6791,4628
ENSG00000207559,MIR578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000251596,HADHAP1,4,1,4,6,7,2,14,26,7,20,30,2,41,12,16
ENSG00000248287,SCGB1D5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248327,NOL8P1,0,0,0,0,0,0,0,0,0,4,2,0,3,0,0
ENSG00000250725,AC080079.1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249500,LINC01179,0,0,0,0,0,0,3,0,0,1,0,0,0,6,0
ENSG00000038295,TLL1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2
ENSG00000252959,RNA5SP170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206711,RF00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249675,AC097487.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196104,SPOCK3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ENSG00000212373,RNA5SP171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250150,AC079349.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240772,RN7SL776P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248913,PHBP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222721,RN7SKP188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270336,AC105148.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248601,AC116634.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109511,ANXA10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000137628,DDX60,855,901,692,800,689,438,658,340,362,261,378,310,256,186,467
ENSG00000181381,DDX60L,9427,9533,6963,11211,9913,5704,6312,1061,5227,341,329,17155,219,185,5359
ENSG00000207171,RF00432,2,2,1,0,1,0,0,0,2,0,0,7,0,1,1
ENSG00000129116,PALLD,12,12,35,954,6024,79,7472,15520,360,8421,33908,620,9783,19870,4093
ENSG00000229226,BTF3L4P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249623,AC079858.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000206613,RNU6-1336P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214676,RPL9P16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249609,AC080188.1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
ENSG00000279384,AC080188.2,0,0,0,0,2,0,0,2,0,3,2,2,0,3,4
ENSG00000145439,CBR4,128,165,135,67,84,31,137,166,38,104,280,38,179,176,235
ENSG00000201176,RNU6-853P,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENSG00000201818,RNY4P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251445,AC021151.1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
ENSG00000154447,SH3RF1,4,4,22,178,479,32,724,987,98,805,2016,162,1035,1436,990
ENSG00000214671,RPL6P12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251171,AC096741.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000137601,NEK1,28,30,24,83,135,19,315,267,68,273,536,83,387,305,254
ENSG00000109572,CLCN3,166,264,221,459,977,216,2292,2270,334,2449,3974,393,2783,2783,2155
ENSG00000056050,HPF1,16,24,22,65,132,18,207,191,38,204,343,38,233,245,201
ENSG00000229204,PTGES3P3,4,6,8,11,23,6,26,54,5,26,104,12,42,72,50
ENSG00000248625,AC079768.1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
ENSG00000248319,LINC02275,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
ENSG00000251200,AC084866.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249955,AC084866.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198948,MFAP3L,55,68,62,25,61,37,29,22,12,13,7,4,16,7,11
ENSG00000109576,AADAT,0,0,0,38,72,2,132,173,12,131,254,14,144,172,123
ENSG00000248822,APOBEC3AP1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000248739,AC069306.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250266,LINC01612,0,0,6,0,0,0,2,2,0,0,0,0,0,0,0
ENSG00000251061,LINC02512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250082,AC074255.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181359,HSP90AA6P,0,0,0,0,2,0,4,2,0,0,2,0,2,3,1
ENSG00000250968,LINC02382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249943,AC097486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251961,RNU6ATAC13P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248872,LINC02431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249525,AC034159.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248755,AC092639.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278502,MIR6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248339,LINC02504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251176,AC074254.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249297,LINC02174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174473,GALNTL6,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0
ENSG00000248637,AC108064.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245213,AC105285.1,14,8,9,8,10,5,9,8,2,7,14,2,4,10,9
ENSG00000241652,RN7SL253P,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000109586,GALNT7,401,495,519,684,1173,300,1875,2451,355,1912,4137,371,2590,2792,2578
ENSG00000221296,MIR548T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248774,AC097534.1,0,6,0,0,1,0,4,3,0,0,0,0,0,0,1
ENSG00000164104,HMGB2,2084,2014,2448,1901,3002,1683,2085,1966,1506,1508,3168,734,1279,1467,2062
ENSG00000272870,AC097534.2,6,4,10,2,5,6,18,21,6,5,16,10,8,6,45
ENSG00000164105,SAP30,34,58,52,47,110,40,135,127,32,99,152,38,115,133,86
ENSG00000164106,SCRG1,2,6,2,0,7,2,1,0,1,0,1,1,0,2,2
ENSG00000242882,RPL5P11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252898,RNU6-1096P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261646,AC093849.1,0,2,1,4,0,0,0,0,2,0,0,0,0,0,0
ENSG00000164107,HAND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237125,HAND2-AS1,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0
ENSG00000261672,ENSG00000261672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234801,MORF4,4,6,6,10,2,6,3,5,4,16,12,6,14,10,11
ENSG00000213370,RANP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250043,AC106895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250708,LINC02269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251216,AC106895.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248174,LINC02268,0,0,0,0,0,0,2,0,0,2,0,0,2,0,2
ENSG00000250957,AC012055.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000251213,AC012055.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164117,FBXO8,60,90,130,100,226,44,256,387,54,339,590,38,398,431,286
ENSG00000164118,CEP44,48,53,74,90,154,38,206,278,48,251,420,49,246,385,370
ENSG00000249875,AC116616.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000265846,MIR4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000164120,HPGD,36,30,22,112,348,44,623,979,64,697,1731,122,805,1080,678
ENSG00000250596,AC096751.1,1,0,0,4,2,0,10,14,0,3,14,0,5,7,4
ENSG00000251584,AC096751.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250760,ENSG00000250760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145451,GLRA3,0,0,0,2,0,0,2,0,0,2,2,0,2,4,10
ENSG00000168594,ADAM29,0,0,0,0,0,0,2,2,0,2,4,0,0,0,2
ENSG00000250200,AC105914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250431,AC105914.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249411,AC022325.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249284,AC095050.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248551,AC095050.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000249945,AC131094.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251174,TSEN2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248574,ADAM20P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150625,GPM6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249106,AC097537.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248249,AC110794.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250372,MARK2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150627,WDR17,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000201516,RF00432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000150628,SPATA4,0,0,0,0,2,0,2,4,0,0,0,0,4,0,4
ENSG00000164122,ASB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248980,AC019163.1,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000129128,SPCS3,776,850,978,575,778,647,1090,1002,665,1004,1460,708,1100,1162,3428
ENSG00000248480,AC093801.2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000248388,AC093801.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000150630,VEGFC,0,2,0,17,18,2,37,40,6,74,64,14,60,61,38
ENSG00000249458,AC092673.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250263,LINC02509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222859,RN7SKP136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249008,AC097518.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109674,NEIL3,4,0,4,16,51,2,58,54,22,58,132,16,45,86,118
ENSG00000249084,AC027627.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000038002,AGA,30,40,34,103,203,37,280,373,44,308,534,53,362,370,317
ENSG00000250131,AC078881.1,2,2,0,0,3,5,7,0,1,0,0,0,2,0,2
ENSG00000201931,RNA5SP172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251416,AC103879.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231171,LINC01098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251504,LINC01099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253000,RNU1-45P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241877,AC095041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201727,RNA5SP173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212191,RF00571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250839,AC018710.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250993,AC020551.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248921,AC021193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251025,NDUFB5P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249883,AC104803.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248197,LINC00290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248770,AC019235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249460,LINC02500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225356,AC093840.1,0,0,0,12,17,0,37,61,2,22,72,3,46,71,68
ENSG00000251336,TEMN3-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251742,RN7SKP13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177822,AC098864.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251433,CCNHP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218336,TENM3,0,0,0,0,2,0,4,4,0,2,2,0,4,0,2
ENSG00000248266,AC108142.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000221227,MIR1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252343,RNU2-34P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251714,RN7SKP67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248816,AC079226.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248694,AC079226.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272646,AC079766.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000129187,DCTD,70,30,30,257,547,28,973,1092,122,1241,1694,119,1421,1396,974
ENSG00000250636,AC019193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230219,FAM92A1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273180,AC019193.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272784,AC019193.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251359,WWC2-AS2,0,0,0,0,4,0,6,4,0,0,0,0,4,0,0
ENSG00000151718,WWC2,4,12,0,56,190,2,381,506,34,407,1019,41,465,550,271
ENSG00000251128,WWC2-AS1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000177300,CLDN22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185758,CLDN24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250292,AC093844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248376,AC112698.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168564,CDKN2AIP,186,180,144,226,420,55,580,542,83,457,735,132,468,480,531
ENSG00000213434,VTI1BP2,0,0,0,0,0,0,1,0,0,2,2,2,2,0,4
ENSG00000232648,AC107214.1,0,0,0,0,1,0,2,0,0,2,3,0,2,0,0
ENSG00000168556,ING2,104,71,92,108,150,106,116,106,36,95,148,36,80,95,153
ENSG00000272744,AC107214.2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,4
